order_item_id,order_id,product_id,quantity,unit_price,discount_pct
996,519,1,4,165.27,0
997,520,18,3,13.72,15
998,521,9,1,56.5,0
999,522,22,5,31.59,5
1000,523,1,1,165.27,10
1001,524,8,3,144.73,0
1002,525,29,2,75.01,15
1003,525,27,1,31.13,5
1004,526,29,5,75.01,10
1005,526,21,2,35.92,10
1006,527,21,4,35.92,5
1007,527,15,3,22.16,0
1008,527,30,1,60.52,0
1009,527,9,1,56.5,0
1010,528,15,1,22.16,0
1011,529,18,4,13.72,0
1012,530,3,1,66.38,0
1013,531,21,1,35.92,10
1014,532,19,4,20.22,0
1015,532,1,4,165.27,10
1016,532,17,1,15.45,0
1017,532,23,1,17.29,0
1018,533,12,3,101.61,0
1019,533,11,1,115.42,0
1020,534,7,2,204.68,0
1021,535,21,4,35.92,0
1022,535,23,4,17.29,5
1023,535,12,2,101.61,0
1024,536,26,5,128.12,5
1025,537,1,1,165.27,0
1026,537,2,2,174.02,10
1027,537,11,5,115.42,0
1028,537,26,5,128.12,0
1029,538,21,1,35.92,0
1030,539,21,1,35.92,10
1031,540,27,1,31.13,0
1032,541,11,4,115.42,0
1033,542,7,2,204.68,0
1034,542,25,1,35.58,0
1035,542,2,4,174.02,0
1036,542,19,3,20.22,0
1037,543,28,5,36.69,0
1038,544,30,1,60.52,5
1039,545,16,2,12.55,0
1040,545,23,3,17.29,0
1041,545,5,4,204.37,0
1042,546,20,3,14.17,0
1043,546,3,1,66.38,0
1044,547,28,5,36.69,0
1045,547,25,4,35.58,5
1046,548,22,4,31.59,0
1047,548,28,2,36.69,5
1048,548,30,1,60.52,0
1049,549,29,4,75.01,0
1050,549,25,1,35.58,10
1051,550,29,2,75.01,5
1052,551,11,1,115.42,0
1053,551,8,1,144.73,0
1054,552,19,4,20.22,0
1055,553,5,4,204.37,5
1056,554,23,5,17.29,0
1057,555,11,2,115.42,10
1058,556,6,5,94.1,10
1059,556,19,1,20.22,0
1060,557,9,4,56.5,5
1061,557,1,2,165.27,0
1062,557,24,4,39.67,0
1063,558,2,1,174.02,15
1064,559,26,1,128.12,0
1065,560,7,3,204.68,0
1066,560,5,1,204.37,0
1067,561,19,4,20.22,0
1068,561,1,2,165.27,10
1069,562,21,1,35.92,0
1070,562,1,3,165.27,0
1071,563,19,2,20.22,5
1072,563,26,1,128.12,5
1073,564,12,4,101.61,0
1074,564,29,5,75.01,0
1075,564,2,3,174.02,0
1076,564,4,5,143.06,5
1077,565,18,1,13.72,5
1078,566,25,2,35.58,0
1079,566,24,3,39.67,0
1080,567,17,1,15.45,0
1081,567,27,5,31.13,5
1082,568,23,1,17.29,0
1083,568,26,4,128.12,0
1084,568,29,4,75.01,10
1085,569,23,2,17.29,0
1086,570,22,5,31.59,10
1087,571,7,1,204.68,0
1088,572,11,3,115.42,0
1089,573,19,3,20.22,0
1090,573,5,3,204.37,0
1091,574,10,4,76.36,15
1092,575,6,2,94.1,0
1093,576,12,2,101.61,0
1094,577,15,5,22.16,15
1095,578,5,3,204.37,0
1096,578,15,5,22.16,15
1097,579,25,5,35.58,5
1098,580,16,1,12.55,0
1099,581,15,3,22.16,0
1100,581,12,2,101.61,0
1101,581,3,2,66.38,5
1102,582,22,4,31.59,0
1103,582,3,3,66.38,5
1104,582,17,5,15.45,10
1105,583,13,3,270.4,0
1106,584,24,4,39.67,5
1107,585,29,4,75.01,0
1108,585,14,5,122.46,0
1109,586,11,5,115.42,5
1110,586,3,1,66.38,0
1111,587,19,2,20.22,0
1112,587,25,4,35.58,0
1113,588,16,4,12.55,0
1114,588,18,1,13.72,0
1115,589,22,3,31.59,0
1116,590,9,4,56.5,15
1117,591,28,4,36.69,15
1118,591,9,1,56.5,0
1119,592,5,4,204.37,10
1120,592,11,2,115.42,0
1121,593,2,1,174.02,0
1122,593,10,2,76.36,5
1123,593,17,5,15.45,5
1124,593,21,5,35.92,0
1125,594,23,3,17.29,0
1126,595,12,4,101.61,0
1127,595,25,2,35.58,0
1128,596,20,5,14.17,10
1129,596,23,5,17.29,5
1130,596,27,1,31.13,0
1131,597,10,3,76.36,0
1132,597,23,4,17.29,10
1133,598,24,1,39.67,0
1134,599,3,4,66.38,5
1135,600,7,1,204.68,0
1136,601,2,1,174.02,5
1137,601,3,1,66.38,10
1138,601,10,2,76.36,0
1139,601,22,2,31.59,0
1140,602,19,5,20.22,5
1141,602,12,5,101.61,0
1142,602,6,5,94.1,0
1143,602,28,5,36.69,5
1144,603,25,5,35.58,0
1145,604,16,5,12.55,0
1146,604,12,1,101.61,0
1147,604,23,3,17.29,15
1148,605,11,1,115.42,0
1149,605,4,4,143.06,5
1150,605,15,3,22.16,0
1151,606,20,3,14.17,5
1152,607,7,4,204.68,10
1153,607,28,3,36.69,0
1154,607,3,4,66.38,5
1155,608,13,4,270.4,5
1156,609,11,4,115.42,0
1157,609,7,4,204.68,5
1158,609,20,3,14.17,5
1159,609,28,5,36.69,0
1160,610,22,5,31.59,15
1161,611,9,4,56.5,0
1162,612,3,4,66.38,5
1163,613,20,1,14.17,5
1164,614,10,4,76.36,0
1165,614,22,3,31.59,0
1166,615,30,1,60.52,0
1167,616,18,3,13.72,10
1168,617,25,1,35.58,0
1169,618,18,2,13.72,0
1170,618,28,4,36.69,0
1171,619,10,1,76.36,0
1172,619,11,2,115.42,10
1173,619,2,3,174.02,10
1174,620,12,3,101.61,0
1175,621,3,1,66.38,10
1176,622,22,4,31.59,0
1177,623,11,4,115.42,0
1178,624,7,4,204.68,0
1179,624,11,3,115.42,0
1180,625,26,5,128.12,0
1181,625,3,3,66.38,0
1182,626,23,5,17.29,0
1183,626,28,1,36.69,0
1184,626,19,5,20.22,0
1185,626,4,2,143.06,0
1186,627,22,5,31.59,0
1187,628,18,1,13.72,5
1188,628,6,5,94.1,10
1189,629,15,5,22.16,10
1190,629,9,4,56.5,10
1191,630,8,3,144.73,10
1192,630,5,4,204.37,0
1193,631,21,5,35.92,0
1194,631,6,2,94.1,0
1195,631,9,2,56.5,0
1196,632,29,1,75.01,0
1197,633,18,2,13.72,5
1198,634,29,1,75.01,0
1199,635,29,4,75.01,10
1200,635,3,2,66.38,0
1201,636,25,3,35.58,0
1202,636,30,1,60.52,0
1203,636,17,1,15.45,5
1204,637,24,4,39.67,0
1205,637,8,1,144.73,0
1206,637,30,3,60.52,0
1207,638,4,3,143.06,0
1208,639,12,3,101.61,0
1209,639,16,5,12.55,0
1210,639,23,1,17.29,5
1211,639,27,2,31.13,0
1212,640,4,2,143.06,10
1213,640,18,4,13.72,0
1214,640,28,4,36.69,10
1215,641,28,2,36.69,10
1216,642,2,3,174.02,10
1217,643,11,1,115.42,10
1218,643,23,3,17.29,0
1219,643,14,3,122.46,0
1220,643,29,5,75.01,5
1221,644,21,2,35.92,0
1222,644,15,2,22.16,5
1223,645,25,2,35.58,10
1224,645,27,4,31.13,5
1225,646,22,5,31.59,10
1226,647,13,5,270.4,0
1227,648,3,4,66.38,0
1228,649,9,2,56.5,0
1229,650,14,4,122.46,10
1230,650,25,4,35.58,0
1231,651,24,4,39.67,0
1232,652,24,4,39.67,0
1233,652,22,2,31.59,0
1234,652,7,3,204.68,0
1235,653,3,4,66.38,0
1236,653,1,3,165.27,15
1237,654,20,3,14.17,0
1238,655,12,5,101.61,5
1239,655,20,1,14.17,0
1240,656,5,5,204.37,0
1241,656,29,2,75.01,0
1242,657,11,5,115.42,0
1243,658,27,3,31.13,10
1244,658,9,3,56.5,10
1245,659,14,2,122.46,0
1246,659,29,4,75.01,5
1247,660,7,2,204.68,0
1248,661,4,4,143.06,0
1249,661,29,3,75.01,15
1250,662,5,3,204.37,0
1251,662,4,3,143.06,0
1252,663,19,5,20.22,5
1253,663,7,2,204.68,0
1254,663,1,1,165.27,0
1255,664,22,4,31.59,0
1256,664,4,1,143.06,10
1257,665,15,3,22.16,0
1258,665,21,1,35.92,0
1259,666,24,5,39.67,0
1260,666,30,1,60.52,10
1261,667,20,1,14.17,0
1262,667,13,2,270.4,0
1263,668,13,4,270.4,0
1264,669,14,3,122.46,10
1265,669,24,5,39.67,0
1266,670,29,4,75.01,0
1267,670,13,5,270.4,0
1268,671,14,1,122.46,0
1269,672,5,4,204.37,0
1270,672,30,5,60.52,0
1271,673,5,3,204.37,10
1272,674,2,5,174.02,0
1273,675,9,3,56.5,0
1274,675,12,5,101.61,0
1275,676,2,3,174.02,0
1276,676,3,4,66.38,5
1277,676,14,4,122.46,5
1278,677,3,5,66.38,0
1279,678,1,2,165.27,5
1280,679,24,3,39.67,5
1281,679,16,5,12.55,0
1282,680,5,2,204.37,0
1283,681,7,2,204.68,5
1284,681,16,4,12.55,10
1285,681,21,5,35.92,0
1286,682,6,2,94.1,5
1287,683,8,2,144.73,0
1288,684,14,5,122.46,0
1289,684,28,5,36.69,15
1290,684,16,1,12.55,0
1291,685,27,4,31.13,0
1292,685,28,1,36.69,0
1293,686,14,1,122.46,0
1294,686,29,3,75.01,0
1295,686,16,4,12.55,0
1296,687,8,5,144.73,10
1297,688,5,3,204.37,5
1298,688,29,4,75.01,15
1299,689,28,2,36.69,0
1300,689,6,1,94.1,5
1301,689,20,2,14.17,0
1302,690,16,5,12.55,0
1303,690,10,1,76.36,0
1304,690,8,3,144.73,0
1305,690,7,2,204.68,0
1306,691,8,1,144.73,0
1307,692,25,3,35.58,10
1308,692,29,5,75.01,5
1309,692,18,1,13.72,5
1310,693,26,5,128.12,0
1311,693,20,1,14.17,0
1312,693,28,1,36.69,10
1313,693,4,3,143.06,0
1314,694,4,3,143.06,0
1315,694,5,2,204.37,0
1316,695,27,4,31.13,0
1317,696,12,2,101.61,0
1318,696,21,5,35.92,0
1319,696,22,2,31.59,0
1320,697,17,1,15.45,0
1321,697,26,1,128.12,5
1322,697,22,5,31.59,10
1323,697,12,1,101.61,0
1324,698,2,2,174.02,10
1325,699,10,5,76.36,10
1326,699,14,3,122.46,10
1327,699,13,1,270.4,10
1328,700,7,5,204.68,5
1329,701,21,2,35.92,10
1330,701,13,1,270.4,0
1331,701,25,3,35.58,0
1332,702,7,5,204.68,0
1333,702,3,5,66.38,0
1334,703,9,3,56.5,5
1335,703,8,5,144.73,0
1336,704,2,1,174.02,0
1337,705,24,5,39.67,0
1338,706,10,5,76.36,5
1339,707,19,2,20.22,10
1340,708,3,2,66.38,0
1341,708,2,4,174.02,0
1342,708,14,5,122.46,0
1343,709,21,4,35.92,5
1344,709,14,4,122.46,5
1345,710,15,5,22.16,10
1346,710,5,1,204.37,5
1347,711,30,5,60.52,10
1348,711,4,1,143.06,0
1349,712,12,3,101.61,0
1350,713,30,3,60.52,10
1351,714,12,1,101.61,10
1352,715,26,5,128.12,0
1353,715,13,2,270.4,0
1354,715,16,4,12.55,5
1355,715,27,4,31.13,0
1356,716,13,4,270.4,0
1357,716,8,1,144.73,15
1358,717,1,5,165.27,5
1359,718,3,5,66.38,0
1360,718,7,1,204.68,15
1361,719,22,5,31.59,0
1362,720,29,4,75.01,0
1363,720,19,5,20.22,5
1364,721,14,2,122.46,0
1365,722,18,2,13.72,0
1366,722,6,1,94.1,0
1367,722,10,4,76.36,5
1368,722,5,1,204.37,5
1369,723,11,2,115.42,0
1370,724,8,5,144.73,0
1371,725,2,3,174.02,0
1372,726,29,1,75.01,0
1373,727,5,5,204.37,0
1374,727,10,1,76.36,10
1375,728,26,5,128.12,0
1376,728,8,1,144.73,10
1377,728,18,5,13.72,0
1378,728,14,2,122.46,0
1379,729,12,2,101.61,0
1380,730,10,4,76.36,5
1381,730,3,2,66.38,5
1382,731,11,3,115.42,15
1383,731,29,4,75.01,0
1384,731,22,3,31.59,0
1385,731,21,4,35.92,15
1386,732,20,1,14.17,5
1387,732,16,4,12.55,0
1388,732,1,4,165.27,5
1389,732,29,5,75.01,0
1390,733,22,3,31.59,15
1391,733,15,4,22.16,10
1392,733,4,3,143.06,0
1393,734,7,4,204.68,0
1394,735,7,5,204.68,5
1395,735,3,2,66.38,0
1396,736,23,2,17.29,15
1397,736,20,4,14.17,0
1398,736,7,3,204.68,0
1399,736,1,4,165.27,0
1400,737,6,5,94.1,0
1401,737,3,1,66.38,0
1402,738,28,1,36.69,15
1403,739,15,4,22.16,5
1404,739,1,1,165.27,10
1405,740,15,3,22.16,0
1406,740,16,1,12.55,10
1407,741,13,2,270.4,0
1408,742,3,2,66.38,0
1409,742,30,3,60.52,0
1410,743,19,3,20.22,10
1411,743,26,2,128.12,0
1412,743,21,2,35.92,15
1413,744,25,4,35.58,0
1414,744,20,1,14.17,15
1415,744,15,1,22.16,0
1416,744,4,1,143.06,5
1417,745,14,1,122.46,5
1418,745,3,5,66.38,0
1419,746,20,5,14.17,0
1420,747,11,1,115.42,0
1421,747,21,3,35.92,0
1422,748,27,5,31.13,0
1423,748,7,5,204.68,0
1424,749,26,1,128.12,0
1425,750,10,5,76.36,5
1426,750,19,2,20.22,0
1427,750,29,5,75.01,0
1428,751,2,5,174.02,10
1429,751,8,5,144.73,10
1430,752,3,3,66.38,0
1431,753,19,5,20.22,15
1432,754,26,1,128.12,0
1433,754,30,1,60.52,5
1434,755,25,3,35.58,10
1435,755,27,4,31.13,0
1436,756,1,5,165.27,0
1437,757,2,2,174.02,0
1438,757,1,2,165.27,10
1439,757,7,2,204.68,0
1440,758,30,2,60.52,0
1441,758,4,1,143.06,0
1442,758,1,2,165.27,0
1443,759,26,1,128.12,0
1444,759,20,2,14.17,5
1445,759,29,2,75.01,0
1446,759,14,3,122.46,0
1447,760,19,5,20.22,0
1448,760,7,2,204.68,0
1449,760,28,1,36.69,5
1450,761,16,1,12.55,5
1451,761,7,5,204.68,0
1452,762,17,4,15.45,0
1453,763,16,5,12.55,5
1454,763,9,2,56.5,0
1455,763,19,2,20.22,0
1456,763,13,2,270.4,0
1457,764,12,2,101.61,5
1458,764,9,3,56.5,0
1459,764,18,3,13.72,0
1460,764,3,1,66.38,0
1461,765,26,4,128.12,0
1462,766,12,1,101.61,0
1463,766,29,5,75.01,0
1464,767,3,3,66.38,0
1465,768,27,3,31.13,0
1466,769,30,1,60.52,5
1467,769,9,3,56.5,10
1468,770,16,5,12.55,15
1469,770,21,2,35.92,10
1470,771,19,5,20.22,5
1471,772,7,4,204.68,5
1472,773,12,5,101.61,10
1473,773,5,3,204.37,10
1474,774,14,4,122.46,5
1475,775,1,5,165.27,5
1476,776,30,4,60.52,15
1477,776,20,2,14.17,10
1478,776,19,1,20.22,0
1479,777,29,1,75.01,0
1480,777,10,5,76.36,0
1481,778,13,3,270.4,0
1482,779,1,2,165.27,0
1483,780,24,1,39.67,0
1484,781,22,5,31.59,0
1485,781,16,3,12.55,0
1486,781,6,5,94.1,5
1487,782,27,4,31.13,5
1488,783,19,1,20.22,0
1489,783,2,4,174.02,0
1490,784,6,2,94.1,10
1491,784,14,4,122.46,0
1492,784,8,2,144.73,5
1493,785,9,5,56.5,0
1494,785,29,1,75.01,5
1495,785,21,2,35.92,10
1496,786,25,1,35.58,0
1497,787,2,4,174.02,0
1498,788,13,2,270.4,0
1499,789,24,4,39.67,0
1500,790,5,2,204.37,0
1501,790,16,1,12.55,5
1502,790,27,2,31.13,0
1503,790,9,5,56.5,5
1504,791,15,3,22.16,0
1505,792,2,5,174.02,5
1506,793,2,5,174.02,0
1507,794,8,2,144.73,0
1508,795,22,1,31.59,0
1509,796,2,5,174.02,0
1510,796,14,3,122.46,0
1511,797,14,1,122.46,0
1512,798,1,2,165.27,0
1513,798,13,1,270.4,5
1514,799,14,5,122.46,0
1515,799,10,1,76.36,5
1516,799,25,5,35.58,0
1517,800,25,2,35.58,0
1518,800,23,3,17.29,15
1519,801,15,2,22.16,0
1520,801,13,1,270.4,0
1521,801,17,5,15.45,5
1522,801,21,1,35.92,0
1523,802,12,4,101.61,0
1524,803,20,3,14.17,0
1525,803,15,3,22.16,5
1526,803,24,1,39.67,0
1527,803,29,4,75.01,5
1528,804,8,2,144.73,0
1529,805,20,4,14.17,0
1530,805,28,2,36.69,0
1531,806,21,2,35.92,10
1532,807,7,1,204.68,0
1533,807,8,4,144.73,0
1534,807,17,2,15.45,0
1535,808,21,2,35.92,0
1536,809,15,4,22.16,0
1537,810,1,4,165.27,10
1538,810,25,3,35.58,0
1539,810,13,2,270.4,0
1540,811,18,5,13.72,0
1541,812,1,3,165.27,0
1542,812,28,4,36.69,10
1543,812,17,3,15.45,0
1544,812,24,3,39.67,5
1545,813,30,5,60.52,0
1546,814,12,4,101.61,5
1547,814,17,3,15.45,5
1548,814,23,4,17.29,10
1549,815,21,1,35.92,5
1550,815,23,2,17.29,0
1551,815,22,4,31.59,10
1552,816,6,1,94.1,5
1553,816,1,4,165.27,0
1554,817,14,2,122.46,10
1555,818,13,3,270.4,5
1556,818,19,1,20.22,0
1557,819,7,4,204.68,5
1558,820,25,4,35.58,0
1559,821,23,2,17.29,0
1560,822,6,2,94.1,10
1561,822,7,2,204.68,0
1562,822,2,4,174.02,0
1563,823,13,1,270.4,0
1564,824,4,1,143.06,0
1565,824,1,1,165.27,5
1566,825,17,3,15.45,10
1567,826,29,3,75.01,15
1568,827,12,3,101.61,10
1569,827,28,1,36.69,0
1570,828,20,1,14.17,10
1571,829,20,4,14.17,0
1572,830,1,1,165.27,15
1573,830,21,3,35.92,5
1574,830,12,2,101.61,5
1575,831,30,4,60.52,15
1576,832,23,5,17.29,10
1577,832,5,5,204.37,0
1578,833,28,4,36.69,15
1579,833,15,4,22.16,5
1580,833,6,2,94.1,0
1581,833,29,2,75.01,5
1582,834,6,3,94.1,10
1583,834,30,3,60.52,0
1584,835,18,4,13.72,0
1585,836,20,3,14.17,0
1586,836,3,4,66.38,5
1587,836,21,5,35.92,15
1588,837,4,1,143.06,0
1589,838,5,3,204.37,15
1590,838,28,5,36.69,5
1591,839,14,3,122.46,5
1592,840,8,4,144.73,0
1593,840,4,4,143.06,0
1594,841,10,2,76.36,5
1595,842,4,5,143.06,0
1596,842,9,2,56.5,0
1597,842,28,4,36.69,0
1598,842,23,3,17.29,0
1599,843,24,1,39.67,10
1600,844,27,2,31.13,15
1601,845,25,3,35.58,0
1602,845,13,2,270.4,5
1603,845,3,5,66.38,0
1604,845,17,2,15.45,0
1605,846,15,2,22.16,0
1606,846,21,4,35.92,5
1607,847,24,1,39.67,0
1608,847,21,5,35.92,0
1609,848,2,1,174.02,0
1610,849,11,4,115.42,15
1611,849,19,4,20.22,0
1612,850,6,4,94.1,5
1613,850,21,1,35.92,5
1614,851,4,1,143.06,0
1615,852,19,3,20.22,5
1616,852,16,1,12.55,5
1617,853,5,1,204.37,0
1618,854,23,1,17.29,0
1619,855,19,1,20.22,5
1620,855,18,2,13.72,15
1621,856,15,3,22.16,0
1622,857,28,1,36.69,0
1623,857,25,1,35.58,0
1624,858,1,5,165.27,10
1625,858,8,3,144.73,5
1626,858,10,4,76.36,0
1627,858,2,4,174.02,5
1628,859,23,1,17.29,0
1629,859,4,2,143.06,0
1630,860,9,5,56.5,0
1631,860,5,5,204.37,0
1632,861,9,4,56.5,10
1633,862,21,2,35.92,5
1634,863,27,2,31.13,0
1635,864,18,1,13.72,5
1636,865,25,2,35.58,0
1637,865,9,1,56.5,0
1638,865,5,2,204.37,0
1639,865,28,1,36.69,5
1640,866,26,1,128.12,0
1641,866,16,5,12.55,10
1642,867,25,4,35.58,0
1643,868,28,4,36.69,0
1644,868,13,3,270.4,0
1645,869,24,3,39.67,0
1646,870,20,4,14.17,5
1647,871,9,5,56.5,10
1648,871,14,2,122.46,0
1649,872,21,2,35.92,10
1650,872,3,2,66.38,0
1651,872,24,1,39.67,5
1652,873,14,2,122.46,0
1653,873,22,5,31.59,5
1654,873,17,5,15.45,5
1655,873,30,4,60.52,0
1656,874,18,3,13.72,0
1657,875,22,2,31.59,5
1658,875,20,5,14.17,10
1659,875,2,2,174.02,0
1660,875,15,2,22.16,0
1661,876,11,5,115.42,10
1662,876,30,1,60.52,0
1663,876,22,4,31.59,0
1664,876,8,2,144.73,0
1665,877,21,1,35.92,10
1666,877,17,5,15.45,10
1667,877,27,1,31.13,0
1668,877,29,5,75.01,0
1669,878,13,1,270.4,0
1670,878,12,4,101.61,0
1671,879,1,3,165.27,0
1672,879,5,4,204.37,0
1673,879,25,3,35.58,0
1674,879,22,2,31.59,0
1675,880,5,3,204.37,5
1676,881,10,1,76.36,0
1677,882,16,3,12.55,0
1678,883,25,4,35.58,0
1679,884,26,5,128.12,0
1680,884,1,2,165.27,0
1681,884,5,3,204.37,0
1682,884,12,5,101.61,5
1683,885,8,5,144.73,0
1684,885,20,3,14.17,5
1685,885,5,3,204.37,15
1686,886,26,5,128.12,5
1687,886,4,2,143.06,15
1688,887,2,3,174.02,15
1689,888,13,3,270.4,5
1690,888,14,2,122.46,0
1691,888,17,4,15.45,0
1692,889,9,3,56.5,5
1693,890,22,3,31.59,0
1694,891,16,3,12.55,0
1695,892,5,3,204.37,5
1696,892,11,5,115.42,0
1697,892,12,3,101.61,0
1698,893,21,5,35.92,0
1699,894,15,1,22.16,0
1700,895,7,1,204.68,0
1701,895,18,4,13.72,0
1702,895,24,3,39.67,10
1703,895,5,5,204.37,15
1704,896,16,4,12.55,0
1705,897,5,1,204.37,15
1706,897,10,1,76.36,5
1707,898,28,1,36.69,0
1708,898,17,5,15.45,0
1709,899,6,5,94.1,0
1710,900,24,3,39.67,0
1711,900,17,2,15.45,0
1712,901,10,2,76.36,10
1713,901,2,3,174.02,10
1714,902,27,2,31.13,0
1715,903,3,5,66.38,0
1716,904,21,2,35.92,5
1717,904,27,3,31.13,0
1718,904,1,1,165.27,0
1719,904,12,5,101.61,0
1720,905,20,2,14.17,10
1721,905,18,2,13.72,0
1722,906,15,2,22.16,5
1723,907,6,2,94.1,0
1724,908,6,2,94.1,10
1725,909,15,4,22.16,0
1726,910,13,1,270.4,10
1727,910,1,1,165.27,0
1728,911,26,1,128.12,0
1729,911,1,3,165.27,10
1730,912,27,3,31.13,0
1731,912,6,2,94.1,0
1732,912,10,3,76.36,5
1733,913,17,4,15.45,0
1734,914,10,2,76.36,10
1735,915,6,1,94.1,0
1736,916,30,1,60.52,10
1737,917,22,2,31.59,10
1738,917,14,3,122.46,5
1739,918,12,3,101.61,10
1740,918,30,1,60.52,5
1741,919,24,4,39.67,10
1742,920,5,2,204.37,5
1743,921,20,2,14.17,10
1744,921,26,2,128.12,0
1745,921,21,5,35.92,0
1746,921,11,5,115.42,0
1747,922,17,2,15.45,5
1748,922,19,2,20.22,0
1749,923,5,1,204.37,0
1750,923,30,3,60.52,0
1751,924,18,2,13.72,0
1752,924,30,2,60.52,0
1753,924,14,2,122.46,0
1754,925,14,1,122.46,5
1755,925,12,5,101.61,0
1756,926,8,1,144.73,0
1757,927,17,3,15.45,0
1758,928,4,2,143.06,0
1759,929,13,4,270.4,5
1760,930,10,2,76.36,0
1761,930,23,2,17.29,0
1762,931,2,2,174.02,0
1763,932,15,4,22.16,10
1764,932,16,2,12.55,0
1765,932,11,3,115.42,5
1766,933,28,1,36.69,0
1767,933,11,2,115.42,0
1768,934,18,2,13.72,5
1769,935,19,4,20.22,0
1770,935,26,3,128.12,0
1771,936,17,4,15.45,5
1772,936,7,2,204.68,5
1773,936,11,1,115.42,0
1774,936,25,5,35.58,0
1775,937,28,3,36.69,0
1776,937,2,4,174.02,0
1777,938,22,2,31.59,5
1778,939,21,3,35.92,0
1779,939,17,2,15.45,0
1780,940,22,2,31.59,0
1781,940,13,5,270.4,5
1782,941,25,3,35.58,0
1783,942,6,3,94.1,0
1784,942,3,1,66.38,0
1785,942,9,4,56.5,0
1786,942,19,4,20.22,15
1787,943,19,3,20.22,0
1788,943,16,5,12.55,10
1789,943,2,2,174.02,0
1790,943,12,5,101.61,10
1791,944,29,1,75.01,5
1792,944,22,1,31.59,5
1793,945,10,5,76.36,0
1794,945,13,1,270.4,0
1795,945,6,4,94.1,5
1796,946,4,1,143.06,10
1797,946,3,4,66.38,5
1798,946,6,2,94.1,0
1799,947,16,3,12.55,0
1800,947,4,5,143.06,0
1801,948,20,4,14.17,0
1802,949,1,4,165.27,0
1803,950,10,4,76.36,10
1804,951,29,4,75.01,0
1805,952,16,5,12.55,5
1806,953,13,1,270.4,0
1807,953,27,5,31.13,0
1808,954,27,3,31.13,0
1809,954,24,4,39.67,10
1810,955,9,1,56.5,15
1811,955,17,2,15.45,5
1812,956,7,5,204.68,5
1813,956,14,5,122.46,0
1814,957,1,3,165.27,0
1815,957,12,3,101.61,0
1816,958,12,3,101.61,10
1817,959,15,5,22.16,0
1818,959,14,5,122.46,0
1819,959,12,3,101.61,10
1820,959,6,4,94.1,5
1821,960,27,1,31.13,0
1822,961,20,5,14.17,0
1823,961,30,4,60.52,0
1824,962,15,5,22.16,0
1825,963,15,4,22.16,0
1826,963,14,3,122.46,5
1827,963,30,5,60.52,0
1828,964,22,4,31.59,0
1829,964,8,1,144.73,0
1830,964,1,3,165.27,10
1831,964,29,5,75.01,10
1832,965,8,5,144.73,5
1833,965,18,1,13.72,10
1834,965,13,5,270.4,0
1835,965,7,4,204.68,15
1836,966,4,2,143.06,0
1837,967,9,5,56.5,0
1838,967,27,3,31.13,0
1839,968,1,5,165.27,10
1840,968,20,1,14.17,0
1841,969,25,2,35.58,0
1842,969,12,2,101.61,0
1843,970,25,1,35.58,0
1844,970,9,2,56.5,5
1845,970,22,5,31.59,10
1846,971,9,2,56.5,0
1847,972,26,1,128.12,0
1848,973,29,3,75.01,5
1849,974,22,1,31.59,0
1850,974,19,3,20.22,15
1851,974,21,4,35.92,15
1852,974,20,5,14.17,0
1853,975,1,5,165.27,0
1854,976,7,1,204.68,0
1855,977,16,2,12.55,15
1856,978,16,5,12.55,10
1857,978,14,2,122.46,0
1858,979,19,5,20.22,0
1859,980,20,3,14.17,10
1860,981,12,1,101.61,0
1861,981,29,1,75.01,15
1862,982,17,1,15.45,0
1863,982,12,3,101.61,0
1864,982,13,2,270.4,0
1865,983,4,1,143.06,5
1866,983,1,2,165.27,0
1867,983,11,3,115.42,10
1868,984,4,3,143.06,5
1869,984,18,1,13.72,0
1870,985,7,4,204.68,0
1871,985,2,3,174.02,0
1872,985,26,1,128.12,0
1873,986,1,5,165.27,15
1874,987,18,5,13.72,0
1875,988,24,3,39.67,5
1876,988,10,4,76.36,0
1877,988,9,3,56.5,0
1878,989,21,1,35.92,10
1879,989,30,5,60.52,0
1880,990,28,2,36.69,0
1881,990,23,2,17.29,5
1882,990,24,3,39.67,10
1883,990,14,5,122.46,15
1884,991,2,3,174.02,0
1885,992,6,2,94.1,0
1886,993,28,4,36.69,5
1887,993,29,1,75.01,0
1888,994,25,4,35.58,0
1889,995,28,2,36.69,5
1890,995,8,1,144.73,15
1891,996,7,3,204.68,0
1892,996,16,5,12.55,5
1893,996,4,5,143.06,10
1894,997,17,1,15.45,10
1895,998,17,4,15.45,0
1896,998,7,3,204.68,0
1897,998,25,3,35.58,15
1898,999,4,2,143.06,0
1899,1000,12,1,101.61,10
1900,1000,9,1,56.5,0
1901,1001,15,3,22.16,0
1902,1002,7,4,204.68,0
1903,1003,2,2,174.02,15
1904,1004,18,1,13.72,0
1905,1005,24,3,39.67,0
1906,1006,10,1,76.36,0
1907,1006,24,5,39.67,10
1908,1007,6,1,94.1,0
1909,1007,11,3,115.42,10
1910,1008,6,3,94.1,10
1911,1009,16,5,12.55,0
1912,1010,10,2,76.36,0
1913,1010,27,2,31.13,5
1914,1011,16,3,12.55,15
1915,1012,12,3,101.61,5
1916,1013,16,5,12.55,5
1917,1013,4,1,143.06,0
1918,1013,9,4,56.5,10
1919,1014,24,4,39.67,0
1920,1015,29,4,75.01,15
1921,1015,21,5,35.92,0
1922,1015,22,3,31.59,10
1923,1015,18,4,13.72,0
1924,1016,27,1,31.13,0
