order_id,customer_id,order_date,status
927,107,2025-03-06,Completed
928,185,2025-06-26,Completed
929,165,2025-01-25,Completed
930,117,2025-09-27,Completed
931,24,2025-08-05,Completed
932,191,2025-12-20,Completed
933,50,2025-05-04,Completed
934,17,2025-04-01,Completed
935,9,2025-05-03,Returned
936,80,2025-01-12,Completed
937,199,2025-03-19,Completed
938,161,2025-02-23,Completed
939,42,2025-12-17,Completed
940,93,2025-09-14,Completed
941,40,2025-09-16,Completed
942,23,2025-08-15,Completed
943,196,2025-12-21,Cancelled
944,81,2025-06-22,Completed
945,63,2025-10-18,Completed
946,90,2025-08-21,Completed
947,17,2025-06-20,Completed
948,121,2025-03-07,Completed
949,93,2025-11-16,Completed
950,163,2025-04-05,Completed
951,135,2025-04-09,Completed
952,193,2025-05-07,Completed
953,42,2025-12-14,Completed
954,186,2025-10-20,Completed
955,128,2025-11-04,Completed
956,164,2025-12-04,Completed
957,90,2025-04-07,Returned
958,32,2025-10-21,Returned
959,110,2025-08-25,Completed
960,180,2025-09-28,Completed
961,5,2025-09-14,Completed
962,9,2025-10-28,Completed
963,51,2025-11-04,Completed
964,169,2025-05-27,Cancelled
965,154,2025-06-06,Returned
966,45,2025-07-11,Completed
967,162,2025-09-13,Completed
968,24,2025-01-01,Completed
969,7,2025-11-05,Returned
970,138,2025-11-24,Completed
971,29,2025-08-20,Completed
972,127,2025-11-27,Completed
973,125,2025-12-03,Completed
974,116,2025-11-06,Completed
975,41,2025-08-09,Cancelled
976,132,2025-11-07,Completed
977,57,2025-02-23,Cancelled
978,90,2025-10-21,Completed
979,51,2025-10-23,Completed
980,53,2025-12-16,Completed
981,160,2025-02-13,Completed
982,65,2025-09-10,Completed
983,19,2025-04-12,Completed
984,144,2025-02-10,Completed
985,166,2025-07-25,Completed
986,154,2025-06-13,Completed
987,119,2025-05-27,Returned
988,166,2025-01-16,Completed
989,13,2025-07-23,Returned
990,58,2025-01-01,Completed
991,177,2025-11-09,Completed
992,85,2025-10-26,Completed
993,31,2025-03-28,Completed
994,62,2025-09-22,Completed
995,68,2025-11-23,Completed
996,16,2025-04-22,Completed
997,195,2025-12-23,Completed
998,57,2025-12-13,Returned
999,148,2025-10-05,Completed
1000,118,2025-04-01,Completed
1001,55,2025-03-17,Completed
1002,13,2025-10-24,Cancelled
1003,71,2025-08-16,Completed
1004,57,2025-03-02,Completed
1005,159,2025-10-13,Completed
1006,44,2025-11-12,Completed
1007,160,2025-08-10,Completed
1008,37,2025-12-22,Completed
1009,44,2025-10-28,Completed
1010,64,2025-08-02,Completed
1011,199,2025-02-10,Completed
1012,66,2025-10-09,Completed
1013,133,2025-11-28,Completed
1014,169,2025-12-12,Completed
1015,191,2025-02-13,Completed
1016,71,2025-06-02,Completed
1017,89,2025-05-01,Completed
1018,171,2025-03-16,Completed
1019,111,2025-06-27,Completed
1020,129,2025-10-25,Completed
1021,174,2025-10-14,Completed
1022,52,2025-05-14,Completed
1023,161,2025-08-06,Completed
1024,110,2025-08-14,Completed
1025,145,2025-12-02,Completed
1026,196,2025-11-15,Completed
1027,25,2025-11-19,Completed
1028,173,2025-08-23,Completed
1029,127,2025-03-22,Completed
1030,2,2025-11-20,Completed
1031,31,2025-08-08,Completed
1032,124,2025-12-27,Completed
1033,48,2025-03-24,Completed
1034,123,2025-05-22,Completed
1035,109,2025-03-10,Completed
1036,91,2025-12-15,Completed
1037,181,2025-08-17,Completed
1038,196,2025-10-13,Completed
1039,179,2025-06-19,Completed
1040,171,2025-02-22,Completed
1041,108,2025-12-02,Completed
1042,96,2025-09-27,Completed
1043,164,2025-09-07,Completed
1044,136,2025-11-07,Completed
1045,36,2025-12-12,Completed
1046,54,2025-09-16,Completed
1047,18,2025-07-21,Completed
1048,77,2025-02-16,Completed
1049,65,2025-07-12,Completed
1050,159,2025-01-23,Completed
1051,86,2025-12-02,Completed
1052,145,2025-12-23,Completed
1053,70,2025-10-04,Completed
1054,15,2025-01-26,Completed
1055,97,2025-10-14,Completed
1056,88,2025-07-02,Completed
1057,193,2025-12-26,Completed
1058,64,2025-11-03,Completed
1059,155,2025-10-08,Returned
1060,169,2025-02-09,Cancelled
1061,57,2025-07-10,Cancelled
1062,14,2025-06-14,Completed
1063,190,2025-09-04,Completed
1064,9,2025-05-19,Completed
1065,58,2025-04-06,Completed
1066,156,2025-11-11,Cancelled
1067,142,2025-07-24,Cancelled
1068,185,2025-09-17,Completed
1069,76,2025-06-13,Completed
1070,198,2025-09-04,Completed
1071,120,2025-01-12,Completed
1072,17,2025-07-09,Completed
1073,162,2025-04-28,Completed
1074,130,2025-11-19,Completed
1075,91,2025-09-02,Completed
1076,131,2025-02-07,Completed
1077,110,2025-12-05,Completed
1078,76,2025-09-06,Completed
1079,156,2025-04-11,Completed
1080,39,2025-07-21,Completed
1081,148,2025-10-24,Completed
1082,135,2025-08-11,Completed
1083,30,2025-10-15,Completed
1084,108,2025-04-27,Completed
1085,105,2025-10-22,Completed
1086,21,2025-07-17,Returned
1087,31,2025-07-25,Completed
1088,109,2025-06-13,Completed
1089,87,2025-09-20,Completed
1090,190,2025-11-10,Completed
1091,2,2025-09-12,Completed
1092,198,2025-02-10,Completed
1093,110,2025-05-13,Completed
1094,189,2025-12-24,Completed
1095,31,2025-05-16,Completed
1096,142,2025-11-25,Completed
1097,7,2025-06-10,Cancelled
1098,29,2025-10-28,Completed
1099,57,2025-10-11,Completed
1100,19,2025-10-11,Completed
1101,143,2025-10-21,Completed
1102,68,2025-08-16,Completed
1103,186,2025-11-01,Completed
1104,162,2025-09-21,Completed
1105,126,2025-11-13,Completed
1106,115,2025-06-22,Completed
1107,102,2025-10-25,Completed
1108,105,2025-02-25,Completed
1109,69,2025-08-08,Completed
1110,158,2025-09-05,Completed
1111,24,2025-11-11,Cancelled
1112,102,2025-11-08,Completed
1113,142,2025-10-01,Completed
1114,125,2025-01-10,Completed
1115,192,2025-03-26,Completed
1116,20,2025-02-24,Completed
1117,151,2025-11-07,Completed
1118,168,2025-09-13,Completed
1119,73,2025-12-18,Completed
1120,196,2025-09-04,Completed
1121,165,2025-06-05,Completed
1122,146,2025-11-02,Completed
1123,10,2025-06-19,Completed
1124,182,2025-08-18,Completed
1125,30,2025-01-14,Completed
1126,3,2025-05-14,Returned
1127,145,2025-10-05,Completed
1128,54,2025-12-24,Completed
1129,2,2025-06-07,Completed
1130,160,2025-08-06,Completed
1131,110,2025-09-10,Completed
1132,56,2025-05-09,Completed
1133,99,2025-06-25,Completed
1134,1,2025-11-07,Completed
1135,121,2025-06-17,Completed
1136,181,2025-08-10,Completed
1137,43,2025-12-27,Completed
1138,178,2025-11-22,Completed
1139,55,2025-09-07,Completed
1140,93,2025-08-01,Completed
1141,129,2025-12-20,Completed
1142,15,2025-12-27,Completed
1143,166,2025-11-26,Completed
1144,46,2025-11-05,Completed
1145,189,2025-01-27,Completed
1146,171,2025-10-03,Completed
1147,105,2025-04-24,Completed
1148,24,2025-04-03,Completed
1149,118,2025-02-24,Cancelled
1150,189,2025-03-02,Completed
1151,106,2025-04-07,Completed
1152,68,2025-02-12,Completed
1153,162,2025-10-06,Completed
1154,180,2025-12-18,Completed
1155,162,2025-04-05,Completed
1156,9,2025-06-04,Completed
1157,120,2025-09-25,Completed
1158,154,2025-06-22,Completed
1159,130,2025-02-14,Completed
1160,34,2025-10-26,Returned
1161,21,2025-04-28,Completed
1162,199,2025-06-16,Completed
1163,121,2025-10-27,Completed
1164,82,2025-11-05,Completed
1165,137,2025-02-16,Completed
1166,102,2025-12-21,Completed
1167,47,2025-07-10,Completed
1168,102,2025-10-27,Completed
1169,33,2025-09-13,Completed
1170,14,2025-06-09,Completed
1171,200,2025-08-11,Completed
1172,132,2025-11-24,Completed
1173,126,2025-08-02,Completed
1174,46,2025-05-14,Completed
1175,92,2025-10-18,Completed
1176,187,2025-03-16,Completed
1177,188,2025-11-19,Completed
1178,186,2025-10-04,Completed
1179,111,2025-12-26,Completed
1180,63,2025-10-02,Completed
1181,172,2025-01-13,Cancelled
1182,71,2025-05-20,Completed
1183,157,2025-05-23,Completed
1184,143,2025-01-11,Completed
1185,170,2025-11-03,Completed
1186,75,2025-11-15,Completed
1187,91,2025-09-14,Returned
1188,61,2025-07-18,Completed
1189,147,2025-05-28,Completed
1190,198,2025-06-04,Completed
1191,104,2025-08-15,Completed
1192,168,2025-07-14,Completed
1193,154,2025-09-14,Cancelled
1194,121,2025-10-12,Completed
1195,42,2025-08-24,Completed
1196,76,2025-02-01,Completed
1197,119,2025-08-04,Completed
1198,105,2025-11-16,Completed
1199,138,2025-03-25,Completed
1200,113,2025-07-04,Completed
1201,63,2025-11-07,Completed
1202,182,2025-08-08,Completed
1203,116,2025-10-19,Completed
1204,7,2025-04-12,Completed
1205,113,2025-10-05,Completed
1206,8,2025-11-19,Completed
1207,159,2025-12-12,Completed
1208,135,2025-08-16,Completed
1209,53,2025-04-09,Completed
1210,164,2025-12-27,Completed
1211,85,2025-08-09,Completed
1212,134,2025-05-09,Completed
1213,184,2025-08-02,Returned
1214,188,2025-11-03,Cancelled
1215,63,2025-09-19,Completed
1216,163,2025-02-16,Completed
1217,56,2025-09-10,Completed
1218,50,2025-09-21,Completed
1219,85,2025-08-17,Completed
1220,129,2025-06-15,Completed
1221,195,2025-07-10,Completed
1222,129,2025-06-25,Completed
1223,173,2025-03-06,Completed
1224,41,2025-06-17,Returned
1225,78,2025-06-10,Completed
1226,109,2025-09-25,Completed
1227,181,2025-04-22,Completed
1228,98,2025-06-18,Completed
1229,152,2025-08-02,Completed
1230,156,2025-09-02,Completed
1231,35,2025-12-03,Completed
1232,84,2025-09-25,Completed
1233,180,2025-10-11,Returned
1234,55,2025-04-15,Completed
1235,192,2025-12-05,Completed
1236,136,2025-02-17,Completed
1237,86,2025-10-24,Completed
1238,132,2025-11-03,Completed
1239,120,2025-08-24,Completed
1240,136,2025-11-24,Completed
1241,2,2025-09-13,Completed
1242,58,2025-09-25,Completed
1243,198,2025-03-10,Completed
1244,139,2025-06-03,Completed
1245,42,2025-07-09,Completed
1246,51,2025-04-13,Completed
1247,186,2025-08-06,Completed
1248,82,2025-07-07,Returned
1249,103,2025-12-04,Completed
1250,71,2025-10-11,Completed
1251,54,2025-11-22,Completed
1252,190,2025-11-22,Completed
1253,68,2025-09-01,Completed
1254,37,2025-12-02,Completed
1255,17,2025-03-16,Completed
1256,155,2025-11-01,Completed
1257,158,2025-10-04,Completed
1258,37,2025-04-03,Completed
1259,187,2025-10-11,Completed
1260,34,2025-06-12,Completed
1261,51,2025-12-01,Completed
1262,83,2025-01-16,Completed
1263,55,2025-08-09,Completed
1264,87,2025-12-06,Completed
1265,94,2025-07-01,Returned
1266,31,2025-09-10,Completed
1267,22,2025-12-17,Completed
1268,91,2025-08-25,Completed
1269,41,2025-02-06,Completed
1270,103,2025-05-17,Returned
1271,188,2025-09-03,Completed
1272,196,2025-12-08,Completed
1273,64,2025-11-03,Completed
1274,31,2025-08-17,Completed
1275,157,2025-08-03,Completed
1276,120,2025-07-06,Completed
1277,188,2025-09-20,Completed
1278,111,2025-07-21,Completed
1279,22,2025-01-23,Completed
1280,171,2025-05-25,Completed
1281,171,2025-07-20,Completed
1282,101,2025-10-02,Completed
1283,7,2025-04-06,Completed
1284,13,2025-06-23,Returned
1285,198,2025-11-21,Completed
1286,23,2025-06-20,Completed
1287,164,2025-04-13,Completed
1288,49,2025-09-17,Completed
1289,51,2025-02-23,Completed
1290,27,2025-11-24,Completed
1291,40,2025-10-09,Completed
1292,58,2025-07-26,Completed
1293,124,2025-11-14,Completed
1294,68,2025-07-12,Cancelled
1295,138,2025-06-26,Completed
1296,58,2025-08-19,Completed
1297,115,2025-09-02,Completed
1298,71,2025-09-24,Completed
1299,80,2025-09-22,Completed
1300,37,2025-11-22,Completed
1301,42,2025-10-08,Returned
1302,176,2025-07-14,Completed
1303,111,2025-12-16,Completed
1304,166,2025-10-11,Completed
1305,16,2025-12-02,Completed
1306,84,2025-07-01,Completed
1307,128,2025-04-07,Returned
1308,147,2025-04-15,Completed
1309,80,2025-12-04,Completed
1310,128,2025-04-05,Returned
1311,126,2025-04-13,Completed
1312,169,2025-10-27,Completed
1313,194,2025-09-07,Completed
1314,161,2025-07-14,Completed
1315,128,2025-12-25,Completed
1316,151,2025-11-19,Completed
1317,91,2025-12-02,Completed
1318,175,2025-10-07,Completed
1319,177,2025-03-10,Completed
1320,100,2025-11-12,Cancelled
1321,160,2025-10-14,Completed
1322,3,2025-07-14,Completed
1323,197,2025-07-22,Completed
1324,126,2025-02-18,Completed
1325,52,2025-12-18,Completed
1326,28,2025-03-02,Completed
1327,158,2025-06-24,Completed
1328,186,2025-06-19,Completed
1329,90,2025-08-21,Completed
1330,48,2025-10-11,Completed
1331,63,2025-09-10,Completed
1332,17,2025-07-18,Completed
1333,176,2025-05-13,Completed
1334,58,2025-11-02,Completed
1335,166,2025-07-22,Completed
1336,157,2025-05-21,Completed
1337,42,2025-06-01,Completed
1338,139,2025-11-13,Completed
1339,114,2025-12-15,Completed
1340,53,2025-05-23,Completed
1341,119,2025-09-25,Completed
1342,121,2025-03-21,Completed
1343,114,2025-01-07,Completed
1344,51,2025-03-11,Completed
1345,17,2025-02-01,Cancelled
1346,79,2025-11-12,Completed
1347,181,2025-04-10,Completed
1348,105,2025-03-18,Completed
1349,25,2025-11-05,Completed
1350,150,2025-09-15,Completed
1351,29,2025-12-26,Returned
1352,22,2025-06-26,Completed
1353,72,2025-12-01,Completed
1354,86,2025-09-05,Completed
1355,86,2025-06-17,Completed
1356,22,2025-12-22,Completed
1357,196,2025-02-03,Completed
1358,20,2025-01-01,Completed
1359,150,2025-10-28,Returned
1360,52,2025-12-03,Completed
1361,184,2025-02-11,Completed
1362,127,2025-09-06,Completed
1363,46,2025-12-09,Completed
1364,83,2025-11-08,Completed
1365,65,2025-11-24,Completed
1366,42,2025-02-03,Completed
1367,156,2025-10-03,Completed
1368,77,2025-11-11,Completed
1369,119,2025-06-26,Completed
1370,162,2025-03-12,Completed
1371,39,2025-05-07,Completed
1372,49,2025-08-24,Completed
1373,171,2025-02-04,Completed
1374,61,2025-08-16,Completed
1375,87,2025-10-22,Completed
1376,33,2025-06-16,Completed
1377,84,2025-10-28,Cancelled
1378,179,2025-04-05,Returned
1379,81,2025-08-04,Completed
1380,119,2025-09-24,Completed
1381,71,2025-10-12,Completed
1382,84,2025-06-20,Completed
1383,81,2025-09-18,Completed
1384,130,2025-05-26,Completed
1385,8,2025-10-25,Completed
1386,98,2025-09-20,Completed
1387,51,2025-10-15,Completed
1388,95,2025-03-27,Completed
1389,195,2025-01-10,Completed
1390,27,2025-08-23,Completed
1391,107,2025-10-13,Completed
1392,67,2025-04-02,Completed
1393,60,2025-12-28,Completed
1394,196,2025-05-01,Completed
1395,150,2025-08-12,Completed
1396,161,2025-11-10,Completed
1397,194,2025-09-11,Completed
1398,53,2025-04-02,Completed
1399,146,2025-10-10,Completed
1400,59,2025-09-27,Completed
1401,185,2025-07-11,Completed
1402,123,2025-09-10,Completed
1403,159,2025-01-01,Cancelled
1404,96,2025-02-14,Completed
1405,68,2025-08-26,Cancelled
1406,122,2025-04-04,Completed
1407,70,2025-05-23,Completed
1408,102,2025-10-01,Completed
1409,4,2025-09-02,Completed
1410,115,2025-11-21,Completed
1411,184,2025-11-02,Completed
1412,140,2025-03-22,Cancelled
1413,149,2025-07-15,Returned
1414,65,2025-12-11,Cancelled
1415,88,2025-08-28,Returned
1416,191,2025-03-26,Completed
1417,2,2025-05-18,Completed
1418,84,2025-10-26,Completed
1419,178,2025-12-07,Completed
1420,104,2025-06-07,Completed
1421,8,2025-05-07,Completed
1422,77,2025-06-12,Completed
1423,152,2025-01-16,Returned
1424,198,2025-02-23,Completed
1425,140,2025-02-08,Completed
1426,121,2025-01-10,Completed
1427,152,2025-11-25,Completed
1428,138,2025-10-02,Completed
1429,116,2025-05-06,Completed
1430,125,2025-05-13,Completed
1431,59,2025-10-26,Completed
1432,95,2025-10-04,Completed
1433,18,2025-02-09,Completed
1434,42,2025-02-06,Completed
1435,123,2025-02-26,Completed
1436,192,2025-10-01,Completed
1437,78,2025-12-05,Completed
1438,122,2025-08-07,Completed
1439,19,2025-03-05,Completed
1440,19,2025-09-08,Completed
1441,68,2025-07-25,Completed
1442,58,2025-11-05,Completed
1443,144,2025-02-25,Completed
1444,138,2025-09-10,Completed
1445,147,2025-03-11,Completed
1446,69,2025-12-28,Completed
1447,79,2025-04-11,Completed
1448,169,2025-04-20,Completed
1449,176,2025-06-18,Completed
1450,31,2025-10-10,Completed
1451,166,2025-11-12,Completed
1452,156,2025-02-04,Returned
1453,141,2025-09-09,Completed
1454,161,2025-12-20,Completed
1455,32,2025-06-26,Returned
1456,138,2025-05-26,Completed
1457,29,2025-06-20,Completed
1458,155,2025-09-09,Cancelled
1459,150,2025-06-08,Completed
1460,32,2025-02-28,Completed
1461,57,2025-05-01,Completed
1462,115,2025-04-04,Completed
1463,99,2025-11-25,Completed
1464,6,2025-08-20,Completed
1465,20,2025-09-23,Completed
1466,91,2025-07-08,Completed
1467,6,2025-07-12,Completed
1468,23,2025-07-12,Completed
1469,57,2025-11-21,Completed
1470,59,2025-02-06,Completed
1471,76,2025-03-14,Completed
1472,121,2025-12-06,Completed
1473,200,2025-08-25,Completed
1474,3,2025-06-06,Completed
1475,13,2025-08-28,Completed
1476,42,2025-10-25,Completed
1477,134,2025-06-20,Completed
1478,10,2025-04-20,Returned
1479,193,2025-01-14,Completed
1480,59,2025-12-09,Completed
1481,63,2025-12-21,Cancelled
1482,99,2025-12-28,Completed
1483,123,2025-02-11,Completed
1484,157,2025-08-20,Completed
1485,113,2025-11-14,Completed
1486,145,2025-08-05,Cancelled
1487,163,2025-05-05,Completed
1488,57,2025-01-10,Completed
1489,39,2025-07-19,Completed
1490,127,2025-03-22,Completed
1491,190,2025-06-22,Completed
1492,72,2025-11-25,Completed
1493,85,2025-12-10,Completed
1494,38,2025-09-28,Completed
1495,108,2025-09-10,Completed
1496,15,2025-07-27,Completed
1497,31,2025-06-16,Completed
1498,157,2025-11-11,Completed
1499,22,2025-11-01,Completed
1500,179,2025-10-02,Completed
